"taskID","taskUID","mainStatus","fileName","satCode","procLevel","modisProduct","baseIndex","severityIndicator","burntAreaDataset","referenceYear","preFireRef","preFireType","postFireRef","minFireSize","geeTaskID","geeTaskCode","geeTaskStatus","postProcTaskID","postProcTaskStatus","metadataTaskID","metadataTaskStatus","closingTaskID","closingTaskStatus"
1,"984036cf-974a-43ab-a71b-439b3fba4aa2","NOT COMPLETED",NA,"MOD","L2","MOD13Q1","NBR","DELTA","EFFIS",2001,3,"moving",15,10,"1f304f39-cef4-4ffd-aed5-d94281544522",NA,"GEE NOT COMPLETED","42f2c72f-219c-41c4-b5af-644fc93f0393","POST NOT COMPLETED","65e6317a-eda8-4158-8a6a-b2022d94b8f6","METADATA NOT COMPLETED","3eefcf87-d7de-4fad-a826-f5168eca6886","CLOSING NOT COMPLETED"
2,"70ac50c8-7944-43b7-a10b-8c5ac768fd8f","NOT COMPLETED",NA,"MOD","L2","MOD13Q1","NBR","RDT","EFFIS",2001,3,"moving",15,10,"cdb7b758-3ee1-407c-b962-144d6cb1a344",NA,"GEE NOT COMPLETED","3988c935-3241-4596-858b-f89cb4dfde3c","POST NOT COMPLETED","abb257aa-9cb6-4282-816b-75699eadc09a","METADATA NOT COMPLETED","d75a7697-8e7b-4ac7-adbb-c6a503f971c4","CLOSING NOT COMPLETED"
3,"7fcd670b-89e3-42a6-ab94-f5e2c0e1ebb5","NOT COMPLETED",NA,"MOD","L2","MOD13Q1","NBR","RBR","EFFIS",2001,3,"moving",15,10,"94814167-9b44-406b-9563-07c160cb4c29",NA,"GEE NOT COMPLETED","1b0c4ab8-ae96-4326-a3e7-efa02cadb632","POST NOT COMPLETED","754ab148-002f-4d02-90e6-b7e7a8162469","METADATA NOT COMPLETED","1d6f6c94-0a16-43bd-86a4-bb93d28f4ec4","CLOSING NOT COMPLETED"
4,"12d7978f-1271-459f-8d41-00b7acf6d32c","NOT COMPLETED",NA,"MOD","L2","MOD13Q1","NBR","DELTA","EFFIS",2002,3,"moving",15,10,"41906618-dffe-4524-a99e-ac03f8b10e9f",NA,"GEE NOT COMPLETED","4ff82d44-5158-46e7-ad0d-7321baef8814","POST NOT COMPLETED","df962798-909f-4f0c-a614-50511f52e5de","METADATA NOT COMPLETED","fb794efc-a049-4f5e-96b2-842f87561aba","CLOSING NOT COMPLETED"
5,"6d2d3235-8381-4752-8ae8-95649cc9ef4d","NOT COMPLETED",NA,"MOD","L2","MOD13Q1","NBR","RDT","EFFIS",2002,3,"moving",15,10,"6df72d78-b215-45a7-ab0f-b9d682e49fdf",NA,"GEE NOT COMPLETED","b398d0fa-63c6-4db6-86ce-7bb1e664f8bd","POST NOT COMPLETED","f730dc53-c5d0-4e21-bc48-057c2622ebce","METADATA NOT COMPLETED","438ddbba-afcc-4d65-97d5-7a79a6e7f379","CLOSING NOT COMPLETED"
6,"04468f91-8fec-4a22-b6f7-ac198a1b5e44","NOT COMPLETED",NA,"MOD","L2","MOD13Q1","NBR","RBR","EFFIS",2002,3,"moving",15,10,"b622bb61-7bc0-43d8-a4b4-4360abb5bc34",NA,"GEE NOT COMPLETED","47ad4bf1-2b52-422f-ad99-e898fdbed20a","POST NOT COMPLETED","30e693f4-0d5f-4c8d-a835-95e0a98a7c5b","METADATA NOT COMPLETED","b386b46d-72be-4b7f-a374-ef24c92fc611","CLOSING NOT COMPLETED"
7,"b73776a2-12db-4bc9-85eb-7edf0a1d447c","NOT COMPLETED",NA,"MOD","L2","MOD13Q1","NBR","DELTA","EFFIS",2003,3,"moving",15,10,"e0091636-8d3d-4f90-a3bf-36ba86334962",NA,"GEE NOT COMPLETED","33ad6c42-1241-444e-b182-dd3a5a888f6a","POST NOT COMPLETED","b6b7ff19-c0f3-460f-85be-9b1b8fd3e6af","METADATA NOT COMPLETED","d31049ec-de94-432e-bc97-6a5a0c03d2c5","CLOSING NOT COMPLETED"
8,"08b4f033-dbfa-4b3d-bc52-86082131b44b","NOT COMPLETED",NA,"MOD","L2","MOD13Q1","NBR","RDT","EFFIS",2003,3,"moving",15,10,"078b18e3-25e5-47e8-8a8d-787c5b1329f5",NA,"GEE NOT COMPLETED","cd894ca4-cdc3-4f2a-b6bd-2c8dadcc3d2a","POST NOT COMPLETED","0e639334-86d8-4e63-ab19-cd498bc96e4b","METADATA NOT COMPLETED","66277ac4-3140-4efb-b657-e883f4f5934b","CLOSING NOT COMPLETED"
9,"c1e89d0b-c309-4c35-9600-e95ba23f114d","NOT COMPLETED",NA,"MOD","L2","MOD13Q1","NBR","RBR","EFFIS",2003,3,"moving",15,10,"12633e88-fd52-432c-b5f6-c1da9f954039",NA,"GEE NOT COMPLETED","27af3df5-e4fe-4566-876d-92d87168ed7e","POST NOT COMPLETED","dee535cf-0687-4ec9-83cc-5d1da25615bb","METADATA NOT COMPLETED","57855604-5f4d-4aa6-8a4d-5f326cbb2b6c","CLOSING NOT COMPLETED"
10,"1d9f3741-967f-4c75-9947-b20a93b3f46d","NOT COMPLETED",NA,"MOD","L2","MOD13Q1","NBR","DELTA","EFFIS",2004,3,"moving",15,10,"ee607b4f-0926-48e1-8cd0-2086ddd3ea9d",NA,"GEE NOT COMPLETED","54085e35-f0ac-4060-ae0d-4dde01533895","POST NOT COMPLETED","1f7986b4-4a6c-4bc4-86f2-612f9b7fcccd","METADATA NOT COMPLETED","d106d07a-02ac-44b9-80fe-999d14b11557","CLOSING NOT COMPLETED"
11,"2bb98afc-02cd-4c4f-8be9-10dba99e4ef0","NOT COMPLETED",NA,"MOD","L2","MOD13Q1","NBR","RDT","EFFIS",2004,3,"moving",15,10,"9c32378b-d776-4eb1-a18a-8624bc2faa55",NA,"GEE NOT COMPLETED","0522e085-928f-4324-935c-9b481551f1da","POST NOT COMPLETED","3d9d5940-c5e6-425d-a112-73447b9351e7","METADATA NOT COMPLETED","af5660c5-4204-4da3-bd2e-23d4744169c2","CLOSING NOT COMPLETED"
12,"2eeef828-d648-4837-91dc-858823334231","NOT COMPLETED",NA,"MOD","L2","MOD13Q1","NBR","RBR","EFFIS",2004,3,"moving",15,10,"d7e61fc3-b577-474e-84b0-d5e826644915",NA,"GEE NOT COMPLETED","9924131e-b639-4934-86bc-1126f820a1f0","POST NOT COMPLETED","821107d4-c70b-4f98-a3aa-4bc90ef298da","METADATA NOT COMPLETED","426e5221-0ed5-4504-9440-c6ae9b2d9a74","CLOSING NOT COMPLETED"
13,"512127d0-0bee-4657-a7ce-2e7be5808bb0","NOT COMPLETED",NA,"MOD","L2","MOD13Q1","NBR","DELTA","EFFIS",2005,3,"moving",15,10,"c811b137-8ee2-444c-a0a3-5bedd159a9a2",NA,"GEE NOT COMPLETED","0ea28a5c-e457-4d30-a126-ec4804f81cae","POST NOT COMPLETED","13f0abae-08e1-43eb-ad26-17627a4aba20","METADATA NOT COMPLETED","c86599c2-8747-438a-8aa9-5de1eb09920d","CLOSING NOT COMPLETED"
14,"3f50a8cf-a465-46bd-b980-cd27f0471506","NOT COMPLETED",NA,"MOD","L2","MOD13Q1","NBR","RDT","EFFIS",2005,3,"moving",15,10,"4be01750-7c6e-42da-a6e1-5cb31dead3de",NA,"GEE NOT COMPLETED","07a291c2-3519-4254-aeb2-396e2b3501e4","POST NOT COMPLETED","aac30d31-fc7c-4089-8ef3-3ef5ed92973e","METADATA NOT COMPLETED","6657711e-4a78-4db5-8a09-485c5ddfa180","CLOSING NOT COMPLETED"
15,"d1c52967-a2c1-42c9-8a71-e78f13420cd7","NOT COMPLETED",NA,"MOD","L2","MOD13Q1","NBR","RBR","EFFIS",2005,3,"moving",15,10,"4477d6fe-fcf0-4991-99ac-f52eff0f9d04",NA,"GEE NOT COMPLETED","bfae20dd-402b-4d04-b52f-b526a4a671fd","POST NOT COMPLETED","5a3676ca-7034-4101-a8a5-c212143a8a9e","METADATA NOT COMPLETED","f14a7971-f135-4903-b3a6-2368dab01b6e","CLOSING NOT COMPLETED"
16,"f43eac72-8d2b-4796-a91f-5cd9e2c40e02","NOT COMPLETED",NA,"MOD","L2","MOD13Q1","NBR","DELTA","EFFIS",2006,3,"moving",15,10,"b9c12d07-41eb-4e49-880c-6a22f8c2bbc0",NA,"GEE NOT COMPLETED","6f2f1eee-dd06-4900-a46e-92cf3df55ece","POST NOT COMPLETED","e7718c3c-d6e4-4257-9c24-0bb63aa268f8","METADATA NOT COMPLETED","f5ea226a-ef7b-433f-919b-08ccbfc7ddb6","CLOSING NOT COMPLETED"
17,"e6371d13-f233-4d6e-866b-69493575118c","NOT COMPLETED",NA,"MOD","L2","MOD13Q1","NBR","RDT","EFFIS",2006,3,"moving",15,10,"2ba101c2-4466-4098-ae5a-ba826bf9000e",NA,"GEE NOT COMPLETED","041bdf94-220a-4807-acfa-85cb163588f6","POST NOT COMPLETED","f1feaa3f-82df-4091-a802-7f864585abf9","METADATA NOT COMPLETED","49cfb5cc-2a86-48fb-b42c-76df6718809b","CLOSING NOT COMPLETED"
18,"a8dd8e4f-f8fd-4d30-93fe-91b2224a142d","NOT COMPLETED",NA,"MOD","L2","MOD13Q1","NBR","RBR","EFFIS",2006,3,"moving",15,10,"0ff06356-e978-4825-92b2-9bf265e131cd",NA,"GEE NOT COMPLETED","fe0dc92d-12d8-4db9-aa65-7059946393df","POST NOT COMPLETED","71d78d0d-b296-4fa7-aa24-68662db44812","METADATA NOT COMPLETED","69dce3b1-a79a-46a4-84b4-7207b1edfabb","CLOSING NOT COMPLETED"
19,"f7a2b034-ce89-40f1-8fbc-4acfa14b3e13","NOT COMPLETED",NA,"MOD","L2","MOD13Q1","NBR","DELTA","EFFIS",2007,3,"moving",15,10,"78db9eda-cbb8-444f-bdb4-e421693fda29",NA,"GEE NOT COMPLETED","1adcb86c-8ba2-42c7-b297-05af41e3bd15","POST NOT COMPLETED","d8d3b9e0-82b5-477f-820a-10692b8566d0","METADATA NOT COMPLETED","efedfa04-9468-4f52-bce9-4bf1401a49eb","CLOSING NOT COMPLETED"
20,"8078e59f-4d62-447b-95ee-1088e497a707","NOT COMPLETED",NA,"MOD","L2","MOD13Q1","NBR","RDT","EFFIS",2007,3,"moving",15,10,"690e48a7-b61f-47c8-bfc9-45b79c656f26",NA,"GEE NOT COMPLETED","ffc7987e-977f-4ec2-a407-544e40ea81e4","POST NOT COMPLETED","d0a2b79b-56bf-4e01-9131-f74505ed791d","METADATA NOT COMPLETED","d7a3c9de-2e01-4e0c-90fe-4222da96963a","CLOSING NOT COMPLETED"
21,"bf1f22f2-fdb8-4948-9ca8-15c5f0ed967f","NOT COMPLETED",NA,"MOD","L2","MOD13Q1","NBR","RBR","EFFIS",2007,3,"moving",15,10,"bb0ca288-0b0a-490f-897f-4f2a5f3ce689",NA,"GEE NOT COMPLETED","45b6e8b7-b3d5-47d0-bd80-9d7d655ac304","POST NOT COMPLETED","5be1c92b-cc52-4e85-acc4-808c0c4b06af","METADATA NOT COMPLETED","5302e882-7ed8-4968-be02-f611fba57614","CLOSING NOT COMPLETED"
22,"5cf60c11-f128-4c72-aa0f-586a6d23d34f","NOT COMPLETED",NA,"MOD","L2","MOD13Q1","NBR","DELTA","EFFIS",2008,3,"moving",15,10,"ddd6b407-5262-4f86-9924-8181636f7f38",NA,"GEE NOT COMPLETED","a4ea60be-559d-40b3-a6f3-e3158cc22018","POST NOT COMPLETED","d5907e72-e616-4fe3-9eac-086ffc4ce7c8","METADATA NOT COMPLETED","c6f51212-d5c5-4213-a224-e74fcf24af17","CLOSING NOT COMPLETED"
23,"d016a675-7bc2-46af-b0bc-1b0c323bee0d","NOT COMPLETED",NA,"MOD","L2","MOD13Q1","NBR","RDT","EFFIS",2008,3,"moving",15,10,"403c6cc3-ac4a-447f-a670-37c4887d54cc",NA,"GEE NOT COMPLETED","3651f8a4-6dbd-4746-9ec0-76ae5f69e0a8","POST NOT COMPLETED","be510f56-eed0-4df4-9746-bbe28d45f405","METADATA NOT COMPLETED","91a8bcc5-1a9e-4142-b85c-d06dab71130e","CLOSING NOT COMPLETED"
24,"de0b052a-56a9-493f-a7d4-a50777daa6c4","NOT COMPLETED",NA,"MOD","L2","MOD13Q1","NBR","RBR","EFFIS",2008,3,"moving",15,10,"b423e03f-ac5c-4c5a-a071-515056075107",NA,"GEE NOT COMPLETED","0b461a33-cdd4-48e9-90bf-071d262861e2","POST NOT COMPLETED","0e3bfc05-ec4c-4983-b49f-2c55a15e905f","METADATA NOT COMPLETED","8f3f0f2e-bc5b-473d-8406-1d56a7f3e009","CLOSING NOT COMPLETED"
25,"b422ad2c-7ccb-4146-b17a-f0f10e0a78eb","NOT COMPLETED",NA,"MOD","L2","MOD13Q1","NBR","DELTA","EFFIS",2009,3,"moving",15,10,"5b67ee34-28de-4c3f-ba2a-07a308cc588e",NA,"GEE NOT COMPLETED","6125901e-0155-48e0-abfc-7986351aef7c","POST NOT COMPLETED","fe31746a-2b24-409d-89b0-652ebb2473cc","METADATA NOT COMPLETED","71e59527-5214-444a-8e10-313b3d62bbe8","CLOSING NOT COMPLETED"
26,"164d0f63-347f-49cd-a604-406b673e753a","NOT COMPLETED",NA,"MOD","L2","MOD13Q1","NBR","RDT","EFFIS",2009,3,"moving",15,10,"0912eb0c-ffba-47b9-b9d9-8092dc30f132",NA,"GEE NOT COMPLETED","81bda9e1-28c4-42e7-87f3-2d5715db6d3f","POST NOT COMPLETED","839f144d-7221-4e25-a10b-2f350d093679","METADATA NOT COMPLETED","8357a638-a594-47eb-996e-a41a401b0ea1","CLOSING NOT COMPLETED"
27,"e6bdef9d-1a6a-413a-8f63-52895985c0ee","NOT COMPLETED",NA,"MOD","L2","MOD13Q1","NBR","RBR","EFFIS",2009,3,"moving",15,10,"0c17ae23-cc5f-48fb-b02a-1c7873f359bb",NA,"GEE NOT COMPLETED","0fdc344d-344b-4d7b-80f3-06ad5d53252d","POST NOT COMPLETED","4b6304d8-3b54-400f-aaa6-17d9b7248c4e","METADATA NOT COMPLETED","b1b38d31-5ca9-4d7b-9458-93e496a43ea4","CLOSING NOT COMPLETED"
28,"8c0b0a97-8079-4915-8b40-037fd5a7c12e","NOT COMPLETED",NA,"MOD","L2","MOD13Q1","NBR","DELTA","EFFIS",2010,3,"moving",15,10,"2efc2af7-fb34-4c33-aaba-cf5a81075924",NA,"GEE NOT COMPLETED","e1ef4274-ee9c-415c-b08b-775c5208481f","POST NOT COMPLETED","7df6866d-9dd8-4ed1-989c-24acedfad101","METADATA NOT COMPLETED","39e572cf-daee-4334-8da3-7e5fa6f1f417","CLOSING NOT COMPLETED"
29,"1736bc94-45f9-4aa1-bddf-69ab05c4b0b8","NOT COMPLETED",NA,"MOD","L2","MOD13Q1","NBR","RDT","EFFIS",2010,3,"moving",15,10,"9e3e3760-f8d3-4842-9d6d-d229f85c0b9e",NA,"GEE NOT COMPLETED","654273fd-ba12-4c32-baee-304fe09b1275","POST NOT COMPLETED","b3230a25-47d4-47f4-bc43-9a7ef951f033","METADATA NOT COMPLETED","17f6d38e-bee2-446b-8544-4cb36be430ba","CLOSING NOT COMPLETED"
30,"2a0a5f8b-63ae-4c4a-8bc0-f0701cdfe364","NOT COMPLETED",NA,"MOD","L2","MOD13Q1","NBR","RBR","EFFIS",2010,3,"moving",15,10,"43125ae5-5d27-4246-9bd5-42b6c5f87dca",NA,"GEE NOT COMPLETED","4d50031b-010a-4256-958f-f069e507bacc","POST NOT COMPLETED","9c980a11-0942-48c0-a638-ed6d90b1b127","METADATA NOT COMPLETED","728f5afe-434e-41b3-b221-3310ace0751b","CLOSING NOT COMPLETED"
31,"ee4c4b73-5dc6-4e3e-90d7-e51d55c8d1ee","NOT COMPLETED",NA,"MOD","L2","MOD13Q1","NBR","DELTA","EFFIS",2011,3,"moving",15,10,"b749f7d8-3d12-479a-8d11-654139c2ebf0",NA,"GEE NOT COMPLETED","b076448a-e339-444f-82f3-d8190fedd106","POST NOT COMPLETED","d5999de4-58f2-4dfb-9fba-105ae7697045","METADATA NOT COMPLETED","7325523c-d0f3-46cf-bfda-ad079d090773","CLOSING NOT COMPLETED"
32,"fcfb9271-6efa-40a1-aee8-9f5dd2b1aa33","NOT COMPLETED",NA,"MOD","L2","MOD13Q1","NBR","RDT","EFFIS",2011,3,"moving",15,10,"7b008432-d26f-49d2-a931-a2072f2f034c",NA,"GEE NOT COMPLETED","b21e492e-46f5-48ef-b36a-f7859b535095","POST NOT COMPLETED","4506b84f-443b-4288-9435-c40715741ee8","METADATA NOT COMPLETED","2e198253-d788-4184-a1e2-a1dc411f4169","CLOSING NOT COMPLETED"
33,"28150895-9107-46bb-8b25-6957ad4b5d82","NOT COMPLETED",NA,"MOD","L2","MOD13Q1","NBR","RBR","EFFIS",2011,3,"moving",15,10,"39066826-f024-4b63-aa61-46e75bd16c01",NA,"GEE NOT COMPLETED","94774cab-13e8-4315-bc2e-96313bf76014","POST NOT COMPLETED","e12b3808-aec4-4c09-b1da-9f98926e7879","METADATA NOT COMPLETED","472a7226-510f-4acc-b3ac-39f7028fd9b6","CLOSING NOT COMPLETED"
34,"29eac541-820f-4b71-aa0b-1f9258877d2f","NOT COMPLETED",NA,"MOD","L2","MOD13Q1","NBR","DELTA","EFFIS",2012,3,"moving",15,10,"8d610d22-e480-44f6-aa90-041c42eaf48a",NA,"GEE NOT COMPLETED","6107fa33-3ec8-4cde-88f8-407cadea7531","POST NOT COMPLETED","cb7c3f96-33b6-45da-9a5d-321bb36fb522","METADATA NOT COMPLETED","49c2780e-09a0-428a-921e-58292651dc22","CLOSING NOT COMPLETED"
35,"980e6e51-8ab7-4061-befa-238c07f1523b","NOT COMPLETED",NA,"MOD","L2","MOD13Q1","NBR","RDT","EFFIS",2012,3,"moving",15,10,"f32267bd-4fb1-44b6-bb1f-85184c49347b",NA,"GEE NOT COMPLETED","959211ba-1eca-47ba-9773-73fa09e9b321","POST NOT COMPLETED","fb26116d-9ec7-4ad0-974c-dc63489da064","METADATA NOT COMPLETED","95a4ce26-edb2-4e46-be61-6f7c8d4f464d","CLOSING NOT COMPLETED"
36,"a4941dd4-dacf-44b5-9f5a-14699cbeb955","NOT COMPLETED",NA,"MOD","L2","MOD13Q1","NBR","RBR","EFFIS",2012,3,"moving",15,10,"e4621914-a675-4dfe-89c5-3f317a228e53",NA,"GEE NOT COMPLETED","428a3e0f-cbb8-4836-9022-b45a05fafc35","POST NOT COMPLETED","972bbfe2-76da-45f1-95b6-5d77975168f4","METADATA NOT COMPLETED","bc413b10-6cd9-44d4-81a1-3e9bab90b5be","CLOSING NOT COMPLETED"
37,"41975f7b-9dc8-4af5-b54c-f5e73bcfc7f4","NOT COMPLETED",NA,"MOD","L2","MOD13Q1","NBR","DELTA","EFFIS",2013,3,"moving",15,10,"72298063-a7a6-4699-9f62-33c10b2e0c47",NA,"GEE NOT COMPLETED","750ca87d-ffcc-4f90-a0ee-5c9dfacd2dcf","POST NOT COMPLETED","1949d379-e2ed-459f-9675-70eca9e0f502","METADATA NOT COMPLETED","03bd68f1-2789-4cad-92d0-d2c6ad6cdc72","CLOSING NOT COMPLETED"
38,"8f63c2c1-2d69-4fbb-9be2-73f71828f6ff","NOT COMPLETED",NA,"MOD","L2","MOD13Q1","NBR","RDT","EFFIS",2013,3,"moving",15,10,"c3e61ca8-3c37-40f4-82b7-af6b1036c725",NA,"GEE NOT COMPLETED","1eac23b5-a485-4aac-bb59-1f0382229325","POST NOT COMPLETED","eee1b418-219f-4c4a-ad80-dcf9878ba34a","METADATA NOT COMPLETED","3d1e6ee8-0985-46ae-8005-483dcfbd1614","CLOSING NOT COMPLETED"
39,"d19594e4-5902-4287-8fa9-d7aabceba96c","NOT COMPLETED",NA,"MOD","L2","MOD13Q1","NBR","RBR","EFFIS",2013,3,"moving",15,10,"47f6c282-f9c7-4ac2-b043-82447a5a54c0",NA,"GEE NOT COMPLETED","81801a69-ab6f-4c4c-a7e8-d41fb2d65bf3","POST NOT COMPLETED","3ebf0954-df3e-4a41-b76a-50195601251d","METADATA NOT COMPLETED","6419a364-c8f6-460c-909f-fa7fe3b1855c","CLOSING NOT COMPLETED"
40,"7f90d79a-7f38-46f3-a79e-e8611b49174c","NOT COMPLETED",NA,"MOD","L2","MOD13Q1","NBR","DELTA","EFFIS",2014,3,"moving",15,10,"dbba1299-9c4f-468b-9600-f380ca5bfbd6",NA,"GEE NOT COMPLETED","4f151f84-21f3-4c4c-a638-399e1d221d8c","POST NOT COMPLETED","2c3d4358-77ed-4fee-b6c2-4d9486201a4b","METADATA NOT COMPLETED","fa4abfa1-6557-4829-ba6f-cbff937fa2c2","CLOSING NOT COMPLETED"
41,"7f416bf0-314c-48ed-b8db-bf12a8ab8f45","NOT COMPLETED",NA,"MOD","L2","MOD13Q1","NBR","RDT","EFFIS",2014,3,"moving",15,10,"d999e969-c667-4295-8fdd-b1e2eb0d9d9f",NA,"GEE NOT COMPLETED","69cc1a72-3e7b-4d66-a164-baf950870119","POST NOT COMPLETED","4a890023-d4ee-4884-8b35-d30ec3ecd9d8","METADATA NOT COMPLETED","6b840116-dafe-477e-b8a7-cbf5e244a5eb","CLOSING NOT COMPLETED"
42,"31265a36-acb7-4f65-9d5f-43d949231722","NOT COMPLETED",NA,"MOD","L2","MOD13Q1","NBR","RBR","EFFIS",2014,3,"moving",15,10,"9e742b2f-b47f-4db4-b469-b963b04095be",NA,"GEE NOT COMPLETED","e2d70777-e306-4aeb-a210-b2ac1feaa273","POST NOT COMPLETED","46072034-054c-4377-b23b-5308f6299940","METADATA NOT COMPLETED","261e78eb-1db0-415c-86af-00fa22a009f8","CLOSING NOT COMPLETED"
43,"da74e549-ec23-4289-b866-ad5da6994a39","NOT COMPLETED",NA,"MOD","L2","MOD13Q1","NBR","DELTA","EFFIS",2015,3,"moving",15,10,"1c3bd124-e835-4739-bed8-c729cd90c6c9",NA,"GEE NOT COMPLETED","f30a492a-6073-40d8-8831-aa460e3b74ac","POST NOT COMPLETED","baaaaa69-2a5a-4126-9b30-69a4f182c13c","METADATA NOT COMPLETED","5753fbdb-5889-4365-9e50-c88eadac107f","CLOSING NOT COMPLETED"
44,"48fb2093-d25c-440f-a4da-7ece59fda8fb","NOT COMPLETED",NA,"MOD","L2","MOD13Q1","NBR","RDT","EFFIS",2015,3,"moving",15,10,"8e0ab4cd-3940-42b5-9e5e-ba64524f567e",NA,"GEE NOT COMPLETED","c0d7343f-9f10-491e-a5ae-6c4f57623726","POST NOT COMPLETED","fbf5c64d-4549-4871-95cb-5b44912c9c30","METADATA NOT COMPLETED","4c21a3b8-1e45-46ca-b29a-4fe11e3c8026","CLOSING NOT COMPLETED"
45,"58bdb9bc-7e8b-45ad-b4c8-a33b3c654e98","NOT COMPLETED",NA,"MOD","L2","MOD13Q1","NBR","RBR","EFFIS",2015,3,"moving",15,10,"aa522f3f-0819-4fe5-baf4-4e71454d7570",NA,"GEE NOT COMPLETED","76cee625-5c7e-4c16-8f34-3e5ddc14122a","POST NOT COMPLETED","18847e4f-e9f1-4dc3-8ec0-831bf50b66fc","METADATA NOT COMPLETED","cc8163e6-8c94-4d4f-b7f9-b5f0c59a9eb8","CLOSING NOT COMPLETED"
46,"8461e7ac-da25-475f-90bb-607edbc784f9","NOT COMPLETED",NA,"MOD","L2","MOD13Q1","NBR","DELTA","EFFIS",2016,3,"moving",15,10,"df980827-a205-4718-85af-3abe935c4fec",NA,"GEE NOT COMPLETED","f2e455db-9e85-4520-a036-36e0c89f9602","POST NOT COMPLETED","714df4e1-96ed-4d09-a93d-3ff628669240","METADATA NOT COMPLETED","58bce179-238c-48ff-a6a0-9c6e6e1cfc43","CLOSING NOT COMPLETED"
47,"15e0e01f-9c36-421f-804c-10f9a94beeb3","NOT COMPLETED",NA,"MOD","L2","MOD13Q1","NBR","RDT","EFFIS",2016,3,"moving",15,10,"e0523656-de73-4ea6-ac7c-09615b1c270e",NA,"GEE NOT COMPLETED","07163ebe-6b07-431c-9cc4-c111257a8c5e","POST NOT COMPLETED","653a3aaf-3834-4a93-879f-e7ed174afda1","METADATA NOT COMPLETED","27be5003-ba80-44b4-a7bf-25191b16e713","CLOSING NOT COMPLETED"
48,"bce934b1-e754-4da6-900b-766b00d4bb74","NOT COMPLETED",NA,"MOD","L2","MOD13Q1","NBR","RBR","EFFIS",2016,3,"moving",15,10,"45b5332a-8b97-40b5-8215-f29da8fb9446",NA,"GEE NOT COMPLETED","275958e6-dd90-452e-818e-56c9b75b1501","POST NOT COMPLETED","a76cb570-b0bd-494b-a6d8-630e54d6eec1","METADATA NOT COMPLETED","691e4205-0066-4bc7-8512-0a97d584edd5","CLOSING NOT COMPLETED"
49,"74a0c9b2-8761-47d4-b9cb-682965d306aa","NOT COMPLETED",NA,"MOD","L2","MOD13Q1","NBR","DELTA","EFFIS",2017,3,"moving",15,10,"2d31a4af-eb54-4ba5-baa7-68912a6ab2bb",NA,"GEE NOT COMPLETED","63631c87-7e75-42a6-9bf3-faf4c35d4eb2","POST NOT COMPLETED","12554447-9cb9-4031-a0eb-ab2715a7a545","METADATA NOT COMPLETED","c7c11bf9-c348-49b1-856e-2e9f21449423","CLOSING NOT COMPLETED"
50,"ed47021f-fbca-4717-803b-2278683b061b","NOT COMPLETED",NA,"MOD","L2","MOD13Q1","NBR","RDT","EFFIS",2017,3,"moving",15,10,"67bbb0a0-f85f-48b5-99ee-6d2bcad7f176",NA,"GEE NOT COMPLETED","6784f44c-52b6-4006-a195-b3bff0f1c5e9","POST NOT COMPLETED","deed5113-a776-46b6-b357-378b1ba42790","METADATA NOT COMPLETED","6a9602d6-5f27-4bce-b979-d77a96482e3a","CLOSING NOT COMPLETED"
51,"52d96412-4559-41b2-9c1c-e44b40e6e5b3","NOT COMPLETED",NA,"MOD","L2","MOD13Q1","NBR","RBR","EFFIS",2017,3,"moving",15,10,"9f21f8c2-adcc-4e98-9786-e6c1dddfaffa",NA,"GEE NOT COMPLETED","7f52e5ae-4b25-45e8-a383-7c21d31ba08c","POST NOT COMPLETED","df31dc2b-b1d4-4e2b-b395-de7c643409d9","METADATA NOT COMPLETED","2c3fc3d3-ed0a-45c4-a64d-8f1b9e7a1512","CLOSING NOT COMPLETED"
52,"07dbac25-42fd-4da2-b662-cb9d5c92b50e","NOT COMPLETED",NA,"MOD","L2","MOD13Q1","NBR","DELTA","EFFIS",2018,3,"moving",15,10,"86e2f3bd-d3b0-40b3-9083-164bc4656777",NA,"GEE NOT COMPLETED","a36c1ad4-3da9-42ed-8993-6b6bacade982","POST NOT COMPLETED","fd40190c-f8ff-4c1c-af9d-cce7b60e99c5","METADATA NOT COMPLETED","55388de6-6ba2-477e-a68c-4e85978eaa6d","CLOSING NOT COMPLETED"
53,"a73794da-3d86-4fce-9f20-5b472c157844","NOT COMPLETED",NA,"MOD","L2","MOD13Q1","NBR","RDT","EFFIS",2018,3,"moving",15,10,"e34892c9-4c91-4092-89c8-f6e551fb8155",NA,"GEE NOT COMPLETED","7ffc7e44-ded1-43c5-b3a0-f0a2614bc642","POST NOT COMPLETED","3fc9a957-5f5c-426f-a919-d1cf78205549","METADATA NOT COMPLETED","e3b5c108-1565-45f2-ae17-6942ae846c16","CLOSING NOT COMPLETED"
54,"e893808a-e585-4ef2-9baa-d607d41bc260","NOT COMPLETED",NA,"MOD","L2","MOD13Q1","NBR","RBR","EFFIS",2018,3,"moving",15,10,"c1a0a46e-48dd-4854-ab98-dfdeb7d85eec",NA,"GEE NOT COMPLETED","ac1d0848-b850-4d24-9798-2be6e304fcba","POST NOT COMPLETED","3c82f97a-4db9-4508-b84f-5de10feabd70","METADATA NOT COMPLETED","df6e25aa-059d-4da7-bba2-ec204c39e92a","CLOSING NOT COMPLETED"
