"taskID","taskUID","mainStatus","fileName","satCode","procLevel","modisProduct","baseIndex","severityIndicator","burntAreaDataset","referenceYear","preFireRef","preFireType","postFireRef","minFireSize","geeTaskID","geeTaskCode","geeTaskStatus","postProcTaskID","postProcTaskStatus","metadataTaskID","metadataTaskStatus","closingTaskID","closingTaskStatus"
81,"b554fccd-494f-42cf-aed0-8c23364a35b9","COMPLETED","SPT_DELTA_NBR_LTH_E2009_R012P012_20230316_v01","LTH","L2",NA,"NBR","DELTA","EFFIS",2009,12,"moving",12,1,"baa1c731-d6ed-4c7b-b044-646aa2e517f6","QOKHDUFC3N32PFD6OBJRRSQP","GEE COMPLETED","29fe6995-7a7d-443b-8749-a8396258bd98","POST COMPLETED","d9215f1d-5dc5-404b-8fb4-10a90896dd9d","METADATA COMPLETED","18e10c1b-e03a-4e18-873c-b87546d17047","CLOSING COMPLETED"
82,"f767a370-6178-4550-8675-14494815dc6a","COMPLETED","SPT_DELTA_NBR_LTH_E2011_R012P012_20230316_v01","LTH","L2",NA,"NBR","DELTA","EFFIS",2011,12,"moving",12,1,"6ae7d06f-e399-4f6a-a5bb-02095bcc1d0b","JT7GV7SIQ4VC5TTHAOLVHPHM","GEE COMPLETED","d911559b-b7ed-4cdf-a10c-11c7f5f5f843","POST COMPLETED","b113456d-d59d-47a5-a34f-1f2a0461fe20","METADATA COMPLETED","d96d95b8-0c02-435a-89a1-7fa89044e332","CLOSING COMPLETED"
83,"eb89e994-8dd2-4f70-8324-54408cb31d95","COMPLETED","SPT_DELTA_NBR_LTH_E2012_R012P012_20230316_v01","LTH","L2",NA,"NBR","DELTA","EFFIS",2012,12,"moving",12,1,"ccbdf899-22a5-43fd-8d09-bfc5451a87b0","5TVXRCQ6GW5WP7V7C6ENZOHD","GEE COMPLETED","4a2657e2-6717-4166-9442-0f04e0a05f18","POST COMPLETED","e21da024-7511-4d5b-a7c0-79062df30230","METADATA COMPLETED","336725df-cf10-44a8-9324-a79c6122f804","CLOSING COMPLETED"
84,"5960cdd8-f7e6-42b7-9c4b-4d2ca52c5f78","COMPLETED","SPT_DELTA_NBR_LTH_E2013_R012P012_20230316_v01","LTH","L2",NA,"NBR","DELTA","EFFIS",2013,12,"moving",12,1,"3578ccd9-e5c8-45fb-80da-e72ea682aa97","46SJZ3OIPXFR3KBF4JV66UT3","GEE COMPLETED","6b9d2051-2da5-4a5f-868b-92b9268af8da","POST COMPLETED","e6cc58af-018c-43cc-b382-ea2994f2ba4c","METADATA COMPLETED","c6dc53d4-de32-4c35-ab47-8937a2439890","CLOSING COMPLETED"
85,"fa06c2d0-910c-4b66-8f68-7118339bcec9","COMPLETED","SPT_DELTA_NBR_LTH_E2014_R012P012_20230316_v01","LTH","L2",NA,"NBR","DELTA","EFFIS",2014,12,"moving",12,1,"0c683a0e-de94-4b85-b71e-3a0b5e9c0253","FIM4UKVBJ4NLWJDHVD2XR4JR","GEE COMPLETED","d96cd723-a2cc-4c43-99e3-93e152183fbd","POST COMPLETED","de3cb1f9-22b4-4165-8bd9-3a71354ec655","METADATA COMPLETED","bad7162c-3ccd-4990-aa41-9397b93959f4","CLOSING COMPLETED"
86,"6d15d35d-648a-4745-96a0-afa2fcc3b4d7","COMPLETED","SPT_DELTA_NBR_LTH_E2015_R012P012_20230317_v01","LTH","L2",NA,"NBR","DELTA","EFFIS",2015,12,"moving",12,1,"841e9dce-2775-49c0-baa5-f0cf3b415186","LAXFBUHOWQWWLSRM2KWNR4BL","GEE COMPLETED","f47ab9c0-fac1-4a17-ace5-7cd969cc2a6d","POST COMPLETED","0b2d548e-f68a-403e-81fd-1701342cb09e","METADATA COMPLETED","5ce1995c-38d0-4b2e-aed1-07aecf265714","CLOSING COMPLETED"
87,"b87641b3-2a86-4849-9a9a-6948ba67d092","COMPLETED","SPT_DELTA_NBR_LTH_E2016_R012P012_20230317_v01","LTH","L2",NA,"NBR","DELTA","EFFIS",2016,12,"moving",12,1,"297fff78-9686-4242-8349-fc2ae316ab31","OZF4M3452AL2PJ7R45YJ56PW","GEE COMPLETED","1860a33d-8fc8-44bf-b973-8ca303940209","POST COMPLETED","0a29de92-3746-4dd3-9205-a62ca3481703","METADATA COMPLETED","1a90cf0e-708a-4542-8ca5-dc47e3777334","CLOSING COMPLETED"
88,"b2351cb3-f2bf-45c6-91c1-a777dac32021","COMPLETED","SPT_DELTA_NBR_LTH_E2017_R012P012_20230317_v01","LTH","L2",NA,"NBR","DELTA","EFFIS",2017,12,"moving",12,1,"a8f96f4d-2284-43da-986b-c760b461780c","PGZDEQTPEKC3SK4AG3G33CUE","GEE COMPLETED","092be697-3f63-4146-a1c5-5b43bfa24e44","POST COMPLETED","a6947715-84ab-4abd-bd59-96035dc1bd7e","METADATA COMPLETED","2d9364df-eea6-4670-bd73-7f2b31c5bdc1","CLOSING COMPLETED"
89,"de7713b8-7df4-46d5-93e1-807c4d59640b","COMPLETED","SPT_DELTA_NBR_LTH_E2018_R012P012_20230317_v01","LTH","L2",NA,"NBR","DELTA","EFFIS",2018,12,"moving",12,1,"46cd23db-c783-4963-9a47-7744544e73d5","3BAQMRJIDXWCP6OV2VWKO7TT","GEE COMPLETED","4e0cc1a1-bb5c-472f-8a7a-9809bfd656e4","POST COMPLETED","343bdd2f-9b28-477a-8333-7954fd5119b7","METADATA COMPLETED","3d89f6c0-7e2c-4fe2-9976-27b85025e080","CLOSING COMPLETED"
90,"c6bdc017-22c8-4ea7-9ce2-e6688bfec0c8","COMPLETED","SPT_DELTA_NBR_LTH_E2019_R012P012_20230317_v01","LTH","L2",NA,"NBR","DELTA","EFFIS",2019,12,"moving",12,1,"56434f49-36e6-4c7f-83d8-052cba278a4d","YZU344O6HH2AJKOSWA7XPXOS","GEE COMPLETED","ee3d1233-8ee8-4793-ad72-b9a2cf04b44e","POST COMPLETED","fea40fda-2d13-4b6d-a3ed-14f6ba5944bf","METADATA COMPLETED","2a9b00b6-ed15-4403-a3b2-e3c941bdbfbb","CLOSING COMPLETED"
91,"47aa38ef-fc9d-4c49-a373-7c14d23a9419","COMPLETED","SPT_DELTA_NBR_LTH_E2020_R012P012_20230317_v01","LTH","L2",NA,"NBR","DELTA","EFFIS",2020,12,"moving",12,1,"dfaa5514-1e68-49e3-b127-c4e315a1b9a4","MLLN3CK3T37DTFTZJMZSB2L7","GEE COMPLETED","7bd32218-c918-4cbe-8e26-6c8a40da6013","POST COMPLETED","1e4b1b6f-886d-40a8-8856-39164c6cb3cf","METADATA COMPLETED","8e1a904d-5fda-4e1a-aa33-aa02d96eb665","CLOSING COMPLETED"
92,"894f355a-6cf3-4ce7-bd97-d79a21e5e443","COMPLETED","SPT_DELTA_NBR_LTH_E2021_R012P012_20230317_v01","LTH","L2",NA,"NBR","DELTA","EFFIS",2021,12,"moving",12,1,"c3171aff-35c1-471a-b36b-3a30c19045d3","CDRB32TWVDTJH7DVKDNA4FNX","GEE COMPLETED","ba09c40e-5bcb-4958-8d26-2c8793feabc9","POST COMPLETED","e96118ba-f8a3-4638-ab44-c3e0b1645723","METADATA COMPLETED","71b1619a-d352-458a-afce-9ef455735544","CLOSING COMPLETED"
93,"b485218b-5306-4b4a-9c70-b97a1d12acf8","COMPLETED","SPT_DELTA_NBR_LTH_E2022_R012P012_20230317_v01","LTH","L2",NA,"NBR","DELTA","EFFIS",2022,12,"moving",12,1,"956456c9-7509-45a4-aee8-36a2312202cb","ZPS7NKZ7JHHRYFOCNRM7WEXW","GEE COMPLETED","79061511-4aab-4b3c-ade1-30e720854f9c","POST COMPLETED","cdb5858f-8231-4d6e-b297-b94be25eaabf","METADATA COMPLETED","ad59612b-526d-4c52-8118-988c585f36e7","CLOSING COMPLETED"
