"taskID","taskUID","mainStatus","fileName","satCode","procLevel","modisProduct","baseIndex","severityIndicator","burntAreaDataset","referenceYear","preFireRef","preFireType","postFireRef","minFireSize","geeTaskID","geeTaskCode","geeTaskStatus","postProcTaskID","postProcTaskStatus","metadataTaskID","metadataTaskStatus","closingTaskID","closingTaskStatus"
232,"de47a68e-1a6d-452d-ba9e-cd222558c896","NOT COMPLETED","","MOD","L2","MOD13Q1","NBR","DELTA","EFFIS",2012,3,"moving",24,10,"fcefb399-42f8-42a6-9574-912c5050d9ad",NA,"GEE NOT COMPLETED","6f263f3e-bf68-479b-8069-6c85b589ff20","POST NOT COMPLETED","eab13f91-5a78-4133-aa36-04bc2f366d90","METADATA NOT COMPLETED","2649de54-b9e7-45fe-9fc6-ad36babd6670","CLOSING NOT COMPLETED"
233,"63d775c6-656e-4bac-8dec-d2eb3d112f7e","NOT COMPLETED","","MOD","L2","MOD13Q1","NBR","RDELTA","EFFIS",2012,3,"moving",24,10,"aa8e6cad-4f2f-4943-8432-c33f320d4466",NA,"GEE NOT COMPLETED","b520dbb3-4cc1-4030-9c4c-28734b6d5a77","POST NOT COMPLETED","4391d2a6-9939-4c01-b50c-ae7800f0b7d6","METADATA NOT COMPLETED","6fa859db-e0cd-4d28-88b6-270f008506bd","CLOSING NOT COMPLETED"
234,"f19a778e-0454-4db6-b797-791f7cb12e91","NOT COMPLETED","","MOD","L2","MOD13Q1","NBR","RBR","EFFIS",2012,3,"moving",24,10,"fd4454ad-1fd2-4efd-a621-a54565bcfff3",NA,"GEE NOT COMPLETED","3e665e8d-e25f-4886-84af-e18758b46f1e","POST NOT COMPLETED","9afdb40d-08ee-4ab9-93cb-9b4c734e4463","METADATA NOT COMPLETED","0516bac8-ac1c-46d6-b773-209d32bb91a7","CLOSING NOT COMPLETED"
235,"cf4fdf11-2eee-462f-b8f0-76dbb4d01c0d","NOT COMPLETED","","MOD","L2","MOD13Q1","NBR","DELTA","EFFIS",2013,3,"moving",24,10,"db472fee-408c-4c75-987b-993ec251c313",NA,"GEE NOT COMPLETED","76e86e9c-2d2c-437e-a10c-be639c94ebc3","POST NOT COMPLETED","f82da4b6-e2b4-4172-8b20-890dbf693a2d","METADATA NOT COMPLETED","ab09dfd2-398a-4a14-9b7c-54776255b1d0","CLOSING NOT COMPLETED"
236,"850f478e-9dff-4836-a4e1-0359ae982693","NOT COMPLETED","","MOD","L2","MOD13Q1","NBR","RDELTA","EFFIS",2013,3,"moving",24,10,"b987d1b7-65c8-450a-90d1-aeea7e07e29a",NA,"GEE NOT COMPLETED","87092102-96b9-4f06-89e7-fe14c4df50be","POST NOT COMPLETED","502d140f-587f-494a-b8f0-7c59904e3787","METADATA NOT COMPLETED","f30abbd0-5d31-4909-b51c-3c59a44f3bf6","CLOSING NOT COMPLETED"
237,"aebe63ce-7251-4973-84ee-6062c26368ed","NOT COMPLETED","","MOD","L2","MOD13Q1","NBR","RBR","EFFIS",2013,3,"moving",24,10,"7e4b0f3a-0389-44e3-9d20-db20185d63de",NA,"GEE NOT COMPLETED","db9ec10b-0d51-45d0-9abb-bf9094d538ba","POST NOT COMPLETED","cefbccf1-3361-4ad6-8902-2d6fb0775170","METADATA NOT COMPLETED","7dc3a1b4-a8fe-45d0-a14b-79d6b0a23033","CLOSING NOT COMPLETED"
238,"aa60c4aa-552b-4c11-af47-cf74724c54a9","NOT COMPLETED","","MOD","L2","MOD13Q1","NBR","DELTA","EFFIS",2014,3,"moving",24,10,"06c803b1-7709-44b7-9e0e-c754f0a4c8c7",NA,"GEE NOT COMPLETED","55a01ee8-5f4e-4c0b-b168-095243b618a4","POST NOT COMPLETED","4bf24219-eb44-4181-83c5-eb61f86ed838","METADATA NOT COMPLETED","903bcf35-fa36-42d0-8dec-20a722f5e95b","CLOSING NOT COMPLETED"
239,"af7c464d-b56d-49e4-a668-cb2307a39bf5","NOT COMPLETED","","MOD","L2","MOD13Q1","NBR","RDELTA","EFFIS",2014,3,"moving",24,10,"30172ce8-0d05-4e2d-bc49-760ff753bdf9",NA,"GEE NOT COMPLETED","e6349ceb-1fa9-4b0f-9270-63cf34609922","POST NOT COMPLETED","bfb72e22-66b9-419c-931c-b19c42c1d46f","METADATA NOT COMPLETED","fa363c43-7488-4c71-bd4b-da21c645e8de","CLOSING NOT COMPLETED"
240,"916cdaea-999c-4333-b71e-afa485f72a3d","NOT COMPLETED","","MOD","L2","MOD13Q1","NBR","RBR","EFFIS",2014,3,"moving",24,10,"cfe711ba-fb57-49fe-9143-ed967fd11cd3",NA,"GEE NOT COMPLETED","e07fe095-ee9e-488b-a26f-3ebae52d7806","POST NOT COMPLETED","dc963390-73fb-4200-b61e-3a103acad796","METADATA NOT COMPLETED","596f2a20-7d05-421f-a0e3-19218fa5c435","CLOSING NOT COMPLETED"
241,"b102d128-2a67-4ded-8921-c63e645a111c","NOT COMPLETED","","MOD","L2","MOD13Q1","NBR","DELTA","EFFIS",2015,3,"moving",24,10,"748fb06e-e7f7-4447-8ba8-e0cca9bf9d08",NA,"GEE NOT COMPLETED","992b462a-5cea-4c02-ae65-b8c9842a741e","POST NOT COMPLETED","f5303a03-8184-45f5-8783-e048cc4e1ed5","METADATA NOT COMPLETED","aed9ee49-6a9c-47ea-83c2-b846b4c0b0af","CLOSING NOT COMPLETED"
242,"afd71144-5362-4d0f-a5b9-0ec58c8642c8","NOT COMPLETED","","MOD","L2","MOD13Q1","NBR","RDELTA","EFFIS",2015,3,"moving",24,10,"cd028613-2f54-48d0-9a09-bdf379cc2bb5",NA,"GEE NOT COMPLETED","a123d46a-5782-46f8-86bd-9123902cb719","POST NOT COMPLETED","02da1a15-bb42-468b-9d0a-cca3e08676a8","METADATA NOT COMPLETED","7f866fab-c8aa-40c4-8f04-77008aa3c85e","CLOSING NOT COMPLETED"
243,"36d2afcc-1233-4331-9212-1bdf06b58e0e","NOT COMPLETED","","MOD","L2","MOD13Q1","NBR","RBR","EFFIS",2015,3,"moving",24,10,"7178769a-4034-4ddb-8a38-e44203c6b238",NA,"GEE NOT COMPLETED","d529bc0b-db7a-406a-bb99-c8ac1e5ebd21","POST NOT COMPLETED","7358a3e7-6ba5-4513-b65a-246bb757343c","METADATA NOT COMPLETED","3ec2dddc-da72-477c-977f-12e4f4d24960","CLOSING NOT COMPLETED"
244,"48b83e04-a16f-4281-8d7e-bc6031627a07","NOT COMPLETED","","MOD","L2","MOD13Q1","NBR","DELTA","EFFIS",2016,3,"moving",24,10,"b61a9b65-d5e8-4ffe-8678-c82301863431",NA,"GEE NOT COMPLETED","f813e86b-a08c-45d0-a4cd-bf094a42d086","POST NOT COMPLETED","7d242b3b-a78f-4e54-9275-bcb74cd49505","METADATA NOT COMPLETED","9df884f1-d4b4-4810-ad97-8776f2e56414","CLOSING NOT COMPLETED"
245,"6920f6fb-4e2d-45ff-b0ed-c5f8b2dab4a9","NOT COMPLETED","","MOD","L2","MOD13Q1","NBR","RDELTA","EFFIS",2016,3,"moving",24,10,"c8db5240-cb4c-4f8a-a061-22dca45b76e1",NA,"GEE NOT COMPLETED","28faaa1c-1e5e-40a1-b1b2-30fe6ef65274","POST NOT COMPLETED","b2d06514-5ad8-4c23-ad64-c5de56580754","METADATA NOT COMPLETED","ff56ff0a-369e-4b9e-9f36-84e4a78a89d0","CLOSING NOT COMPLETED"
246,"28fe6fad-bf3c-44a9-ab4f-b504cd484c4b","NOT COMPLETED","","MOD","L2","MOD13Q1","NBR","RBR","EFFIS",2016,3,"moving",24,10,"ea03447d-da06-441d-8a4a-17742153a53c",NA,"GEE NOT COMPLETED","d7ae6c15-d420-498e-b054-e5db7dfcf71b","POST NOT COMPLETED","aacb3f73-93a4-4729-bd90-ca9ff1414593","METADATA NOT COMPLETED","733c2e8a-0204-436a-9db6-6907288be013","CLOSING NOT COMPLETED"
247,"ee5af8d7-4377-42cf-bef5-d65cb8710006","NOT COMPLETED","","MOD","L2","MOD13Q1","NBR","DELTA","EFFIS",2017,3,"moving",24,10,"7405be39-8570-4cf7-b0a3-af034eced186",NA,"GEE NOT COMPLETED","d074bf13-4b1b-4d8e-be3f-e5c8748dce01","POST NOT COMPLETED","6bdffa0c-192c-4fd8-a191-fcf6ce77610c","METADATA NOT COMPLETED","5d592330-af40-4121-a3e5-2c9430faee09","CLOSING NOT COMPLETED"
248,"c89fd657-7c42-4cff-8675-685fdc679d4b","NOT COMPLETED","","MOD","L2","MOD13Q1","NBR","RDELTA","EFFIS",2017,3,"moving",24,10,"6cbf5282-e55a-4c76-b4c8-b3f7b68db63c",NA,"GEE NOT COMPLETED","f2c8ca9a-8891-4342-9b53-1aa905c70859","POST NOT COMPLETED","f8a8b4dd-0b9d-40ad-986f-e39a5f946643","METADATA NOT COMPLETED","5e58cb03-2b47-4d53-87bf-3f36f135cef0","CLOSING NOT COMPLETED"
249,"39ce6b25-8601-409c-aea0-e3c0768662cb","NOT COMPLETED","","MOD","L2","MOD13Q1","NBR","RBR","EFFIS",2017,3,"moving",24,10,"6f3af369-a440-47a1-90d8-91462083918e",NA,"GEE NOT COMPLETED","5bc257d1-2159-493e-a7f6-8d83d7ec2312","POST NOT COMPLETED","9ce4e7e8-ee3a-4301-93b8-c838364f3844","METADATA NOT COMPLETED","6a2a6013-73b9-4356-8219-cc5397595630","CLOSING NOT COMPLETED"
250,"46572bfa-d2fd-41f1-aa82-c83e86ad9195","NOT COMPLETED","","MOD","L2","MOD13Q1","NBR","DELTA","EFFIS",2018,3,"moving",24,10,"4731a3f2-b241-4b65-a642-34138d822b7e",NA,"GEE NOT COMPLETED","4da9c0c0-5fef-45a5-b525-36c028725671","POST NOT COMPLETED","275f2f56-21d5-474a-85b8-ac2e147e6b7b","METADATA NOT COMPLETED","76c6dff3-ca27-44c1-91f0-7369c048c284","CLOSING NOT COMPLETED"
251,"b6c0a726-be06-40d9-a90e-b7f19c73ba55","NOT COMPLETED","","MOD","L2","MOD13Q1","NBR","RDELTA","EFFIS",2018,3,"moving",24,10,"45fb13fc-d68d-48bb-a927-441f5b504cca",NA,"GEE NOT COMPLETED","5155035b-4c83-4907-88ec-b43af0c1cc74","POST NOT COMPLETED","865fdff0-75d1-43d7-a0eb-c36574386f20","METADATA NOT COMPLETED","d54ff459-9edd-4b9d-943a-feb0597a4535","CLOSING NOT COMPLETED"
252,"7f973c0d-65c3-431a-99ef-148590ff3c4c","NOT COMPLETED","","MOD","L2","MOD13Q1","NBR","RBR","EFFIS",2018,3,"moving",24,10,"56945b83-106f-4ca2-b374-4ec83d1b839f",NA,"GEE NOT COMPLETED","adf9950d-f67c-4400-8dd0-483924ddfbc2","POST NOT COMPLETED","120ba4e2-6bff-41e5-90ee-d5577d679acf","METADATA NOT COMPLETED","f62d8f60-1502-4e0f-96fd-029819eb352b","CLOSING NOT COMPLETED"
253,"31d51853-1b06-4e52-8b03-4a8625f14161","NOT COMPLETED","","MOD","L2","MOD13Q1","NBR","DELTA","EFFIS",2019,3,"moving",24,10,"39dc2938-55a2-4bfd-a59a-535474ac5ac6",NA,"GEE NOT COMPLETED","99f69839-d41b-494f-94b7-f09ec5a3ba10","POST NOT COMPLETED","621685ed-4faa-4300-8fa3-6198bf26d66d","METADATA NOT COMPLETED","024e6779-ddd3-4041-8b96-8d7f3871f4fb","CLOSING NOT COMPLETED"
254,"7cf6ac97-2399-4d32-bf5d-9f624bcf2dc4","NOT COMPLETED","","MOD","L2","MOD13Q1","NBR","RDELTA","EFFIS",2019,3,"moving",24,10,"99a085f1-afe5-4150-8241-beb9d8c8cff4",NA,"GEE NOT COMPLETED","c12238ad-9e4d-4bce-9165-ebd32ea69593","POST NOT COMPLETED","f102efde-4f60-42fd-b027-bc40fd8bdef2","METADATA NOT COMPLETED","3556d696-7197-4707-b70e-675a02a6c7ed","CLOSING NOT COMPLETED"
255,"f657e059-1468-4778-9d83-c4a1abf86a62","NOT COMPLETED","","MOD","L2","MOD13Q1","NBR","RBR","EFFIS",2019,3,"moving",24,10,"c7310da1-437d-428d-982e-4ddcd8ac39a5",NA,"GEE NOT COMPLETED","5ad519a4-cc46-46e5-ab43-494abd7826eb","POST NOT COMPLETED","184c3093-c22f-4dea-a886-0a7768a3cb44","METADATA NOT COMPLETED","beaf2ba9-db49-4da3-bb36-cde6c7ca44de","CLOSING NOT COMPLETED"
256,"84e14366-ea83-41ac-a635-8e50aff65359","NOT COMPLETED","","MOD","L2","MOD13Q1","NBR","DELTA","EFFIS",2020,3,"moving",24,10,"0afacc40-afff-4fec-a42a-2aa6d51a87d0",NA,"GEE NOT COMPLETED","d82d2159-a032-4e9f-879c-908b10245d70","POST NOT COMPLETED","02110a60-8642-4a99-a75f-a1b8e645ba05","METADATA NOT COMPLETED","644e4fe4-16e8-46da-b936-59ed9a9dd0bd","CLOSING NOT COMPLETED"
257,"f33cb825-2455-4b73-a10f-3a6dc03e52b0","NOT COMPLETED","","MOD","L2","MOD13Q1","NBR","RDELTA","EFFIS",2020,3,"moving",24,10,"5ca8ec1b-e39a-41f7-ae99-ffc87ad9033d",NA,"GEE NOT COMPLETED","cbd9e0ed-bea3-4f03-be73-387fd389c445","POST NOT COMPLETED","17456c22-b226-4c51-b991-84fdd309d953","METADATA NOT COMPLETED","e6ee5876-eff6-4be3-899c-5939d403b659","CLOSING NOT COMPLETED"
258,"05cc37e1-9b5f-4d32-bb38-5f7c1beada6a","NOT COMPLETED","","MOD","L2","MOD13Q1","NBR","RBR","EFFIS",2020,3,"moving",24,10,"3c5418d3-45ff-46c2-a264-3354829669f1",NA,"GEE NOT COMPLETED","b9d19d15-7fa2-47c9-bc5d-98fea4e115d4","POST NOT COMPLETED","8e8077d9-a5f5-405e-a3c1-183f6fc8133f","METADATA NOT COMPLETED","da2bc80c-e450-469f-924d-cda3ace9cfd2","CLOSING NOT COMPLETED"
259,"d3a36b98-d651-47a5-acf5-0c2ea6fb708f","NOT COMPLETED","","MOD","L2","MOD13Q1","NBR","DELTA","EFFIS",2021,3,"moving",24,10,"f4a40907-0a49-4183-b70a-0c7793211a54",NA,"GEE NOT COMPLETED","2815bfaf-02ca-4b62-9d8c-5b2d15a82fb3","POST NOT COMPLETED","89767693-ec88-47ef-8fa9-93e68b7c2b5a","METADATA NOT COMPLETED","5af5330a-67e5-4b45-8c65-8fc2c27996e9","CLOSING NOT COMPLETED"
260,"de27e417-8a15-41c7-8fe4-9638fc2dd515","NOT COMPLETED","","MOD","L2","MOD13Q1","NBR","RDELTA","EFFIS",2021,3,"moving",24,10,"2df09e53-1d61-4d67-87a8-b772e789ce33",NA,"GEE NOT COMPLETED","017d04cf-c3e9-422a-a040-78f46aae4269","POST NOT COMPLETED","4b7b2be0-3916-4515-baab-56215ae365aa","METADATA NOT COMPLETED","c347b155-1c5d-4491-bb6d-6eefcb751d3a","CLOSING NOT COMPLETED"
261,"c68d767f-7d12-4d30-88b1-7cc94a5247c4","NOT COMPLETED","","MOD","L2","MOD13Q1","NBR","RBR","EFFIS",2021,3,"moving",24,10,"fb35778c-dfad-40d0-b2f0-bede9cc0a07f",NA,"GEE NOT COMPLETED","05065d6b-2ea5-46da-a9be-e0c00685db98","POST NOT COMPLETED","67afec82-8d43-4a28-9fbf-e7a74eda4891","METADATA NOT COMPLETED","061a2b21-2e66-4984-8b43-b46c444cfc12","CLOSING NOT COMPLETED"
262,"d65d5735-5009-47f3-9ccb-aa05a43aa03e","NOT COMPLETED","","MOD","L2","MOD13Q1","NBR","DELTA","EFFIS",2022,3,"moving",24,10,"8ecd27ad-91c3-4aca-8451-5cb12cc52de4",NA,"GEE NOT COMPLETED","083cadca-0cd5-4035-ad85-2eaeb4b8609e","POST NOT COMPLETED","82af0596-78ed-4bda-8ca9-98c062858161","METADATA NOT COMPLETED","9fd00799-46ac-4348-91b0-c3668ddc6579","CLOSING NOT COMPLETED"
263,"57f33d79-f796-4ab3-b69e-728dde86c607","NOT COMPLETED","","MOD","L2","MOD13Q1","NBR","RDELTA","EFFIS",2022,3,"moving",24,10,"971d4f4d-36e5-4102-8cb5-f837a3dec6b8",NA,"GEE NOT COMPLETED","b4a23d92-254e-426c-8966-14df4eba40bd","POST NOT COMPLETED","1b088293-4897-45d0-afc3-d84b6147ffca","METADATA NOT COMPLETED","be1f13e6-fb36-44d8-b732-45f05f6d5ee0","CLOSING NOT COMPLETED"
264,"cc7d199f-7da1-4f78-a621-587f023ef50b","NOT COMPLETED","","MOD","L2","MOD13Q1","NBR","RBR","EFFIS",2022,3,"moving",24,10,"ce6b4ba9-9fd2-4a2e-8dc4-7cda3b5276ef",NA,"GEE NOT COMPLETED","febccd07-d953-4b89-89cf-a55d7db5ca1d","POST NOT COMPLETED","c0688f24-54d1-4eab-a3e9-361c4b9e572b","METADATA NOT COMPLETED","19323f9e-9887-41c2-b291-eecdcdf202b5","CLOSING NOT COMPLETED"
